openalex_id,query_label
https://openalex.org/W2214952503,Q1_tech_material
https://openalex.org/W2215218956,snowball_Schnaiberg_1980
https://openalex.org/W2216713091,snowball_Hornborg_2001
https://openalex.org/W2218570720,S1_econ_complexity
https://openalex.org/W2220047061,snowball_Borup_2006
https://openalex.org/W2221086101,S6_stirpat
https://openalex.org/W2221209262,snowball_Mol_2000
https://openalex.org/W2221360581,Q1_tech_material
https://openalex.org/W2221367778,Q1b_tech_specific
https://openalex.org/W2225518893,snowball_Hornborg_2001
https://openalex.org/W2229055644,snowball_Schnaiberg_1980
https://openalex.org/W2230969753,snowball_Hornborg_2001
https://openalex.org/W2231945158,S5_circular_policy
https://openalex.org/W2233550531,Q2_displacement
https://openalex.org/W2234076425,snowball_York_2003
https://openalex.org/W2236359413,S1_econ_complexity
https://openalex.org/W2237686040,snowball_Borup_2006
https://openalex.org/W2237974964,S4_climate_movements
https://openalex.org/W2240690604,S4_climate_movements
https://openalex.org/W2243371407,snowball_Schnaiberg_1980
https://openalex.org/W2249632422,S6_stirpat
https://openalex.org/W2250647781,snowball_Schnaiberg_1980
https://openalex.org/W2252357275,snowball_York_2003
https://openalex.org/W2252409191,S6_stirpat
https://openalex.org/W2254406169,snowball_York_2003
https://openalex.org/W2255905547,Q1b_tech_specific
https://openalex.org/W2257940605,snowball_Borup_2006
https://openalex.org/W2258362977,S1_econ_complexity
https://openalex.org/W2258410098,snowball_Hornborg_2001
https://openalex.org/W2258849120,snowball_Jorgenson_2012
https://openalex.org/W2259198629,snowball_Hornborg_2001
https://openalex.org/W2259966783,S4_climate_movements
https://openalex.org/W2260458850,Q1b_tech_specific
https://openalex.org/W2260458850,S2_green_degrowth
https://openalex.org/W2263959752,Q1_tech_material
https://openalex.org/W2264050319,S1_econ_complexity
https://openalex.org/W2264240203,snowball_Hornborg_2001
https://openalex.org/W2267106946,Q2_displacement
https://openalex.org/W2267106946,S1_econ_complexity
https://openalex.org/W2267133419,snowball_Schnaiberg_1980
https://openalex.org/W2267984311,snowball_Borup_2006
https://openalex.org/W2268926771,S4_climate_movements
https://openalex.org/W2269326200,snowball_Jorgenson_2012
https://openalex.org/W2270650768,snowball_Mol_2000
https://openalex.org/W2271129245,snowball_York_2003
https://openalex.org/W2272138347,S1_econ_complexity
https://openalex.org/W2272138347,S5_circular_policy
https://openalex.org/W2274762189,Q2_displacement
https://openalex.org/W2274762189,snowball_Hornborg_2001
https://openalex.org/W2274762189,snowball_York_2003
https://openalex.org/W2275809422,S3_sociotech_imaginary
https://openalex.org/W2276725792,snowball_Hornborg_2001
https://openalex.org/W2277124766,S3_sociotech_imaginary
https://openalex.org/W2277991275,snowball_Mol_2000
https://openalex.org/W2278938776,snowball_York_2003
https://openalex.org/W2279795386,snowball_Hornborg_2001
https://openalex.org/W2280828964,snowball_Schnaiberg_1980
https://openalex.org/W2280828964,snowball_York_2003
https://openalex.org/W2283079922,snowball_Jorgenson_2012
https://openalex.org/W2283346508,snowball_Borup_2006
https://openalex.org/W228406965,Q1b_tech_specific
https://openalex.org/W2284635478,S3_sociotech_imaginary
https://openalex.org/W2285451681,snowball_Hornborg_2001
https://openalex.org/W2288330981,snowball_Jorgenson_2012
https://openalex.org/W2289439864,snowball_Borup_2006
https://openalex.org/W2289522459,Q1b_tech_specific
https://openalex.org/W2289729991,snowball_York_2003
https://openalex.org/W2290134431,snowball_Borup_2006
https://openalex.org/W2290369781,S1_econ_complexity
https://openalex.org/W2291058877,Q1_tech_material
https://openalex.org/W2291058877,Q2_displacement
https://openalex.org/W2291058877,Q3_frameworks
https://openalex.org/W2291058877,snowball_Hornborg_2001
https://openalex.org/W2291058877,snowball_Jorgenson_2012
https://openalex.org/W2291058877,snowball_Schnaiberg_1980
https://openalex.org/W2291058877,snowball_York_2003
https://openalex.org/W2291251860,snowball_Borup_2006
https://openalex.org/W2291735052,S1_econ_complexity
https://openalex.org/W2292170486,snowball_Mol_2000
https://openalex.org/W2292175537,snowball_Mol_2000
https://openalex.org/W2293374779,Q1b_tech_specific
https://openalex.org/W2299402696,Q1b_tech_specific
https://openalex.org/W2300405077,snowball_Hornborg_2001
https://openalex.org/W2301599595,S1_econ_complexity
https://openalex.org/W2302263814,Q2_displacement
https://openalex.org/W2307667127,S4_climate_movements
https://openalex.org/W2307832927,Q2_displacement
https://openalex.org/W2314891018,snowball_York_2003
https://openalex.org/W2316301889,S4_climate_movements
https://openalex.org/W2317304769,S1_econ_complexity
https://openalex.org/W2317590236,snowball_Jorgenson_2012
https://openalex.org/W2317590236,snowball_Mol_2000
https://openalex.org/W2318440657,snowball_Hornborg_2001
https://openalex.org/W2318568688,S1_econ_complexity
https://openalex.org/W2321511225,snowball_Jorgenson_2012
https://openalex.org/W2321712428,S4_climate_movements
https://openalex.org/W2321866166,snowball_Jorgenson_2012
https://openalex.org/W2322390167,snowball_Schnaiberg_1980
https://openalex.org/W2322499846,S6_stirpat
https://openalex.org/W2324027358,S2_green_degrowth
https://openalex.org/W2324434786,snowball_York_2003
https://openalex.org/W2325696756,snowball_York_2003
https://openalex.org/W2327069728,snowball_Schnaiberg_1980
https://openalex.org/W2327337926,snowball_Mol_2000
https://openalex.org/W2328052033,Q1_tech_material
https://openalex.org/W2328202620,snowball_Borup_2006
https://openalex.org/W2328579459,snowball_Schnaiberg_1980
https://openalex.org/W2329350920,snowball_Schnaiberg_1980
https://openalex.org/W2329477571,snowball_York_2003
https://openalex.org/W2330726004,S1_econ_complexity
https://openalex.org/W2331658664,snowball_Schnaiberg_1980
https://openalex.org/W233209460,Q1b_tech_specific
https://openalex.org/W2332217593,snowball_Borup_2006
https://openalex.org/W2333552092,snowball_York_2003
https://openalex.org/W2336137315,S1_econ_complexity
https://openalex.org/W2336412432,snowball_Borup_2006
https://openalex.org/W2336886423,snowball_Borup_2006
https://openalex.org/W2337021892,snowball_Jorgenson_2012
https://openalex.org/W2337175639,snowball_Borup_2006
https://openalex.org/W2338357461,Q1_tech_material
https://openalex.org/W2339639362,snowball_Hornborg_2001
https://openalex.org/W2340142363,snowball_Borup_2006
https://openalex.org/W2341916519,snowball_Schnaiberg_1980
https://openalex.org/W2342541694,Q1b_tech_specific
https://openalex.org/W2342655129,Q2_displacement
https://openalex.org/W2343832013,snowball_Jorgenson_2012
https://openalex.org/W2343832013,snowball_Schnaiberg_1980
https://openalex.org/W2345880622,Q1_tech_material
https://openalex.org/W2345880622,Q3_frameworks
https://openalex.org/W2346316876,snowball_Borup_2006
https://openalex.org/W2346794603,snowball_Jorgenson_2012
https://openalex.org/W2347173099,snowball_Borup_2006
https://openalex.org/W237673081,snowball_York_2003
https://openalex.org/W237973156,Q3b_expectations
https://openalex.org/W2394650140,snowball_Borup_2006
https://openalex.org/W2396305074,snowball_Schnaiberg_1980
https://openalex.org/W2396551682,Q1b_tech_specific
https://openalex.org/W2398108414,Q1_tech_material
https://openalex.org/W2398108414,S5_circular_policy
https://openalex.org/W2400733993,S1_econ_complexity
https://openalex.org/W2400882185,S1_econ_complexity
https://openalex.org/W2401549434,snowball_Schnaiberg_1980
https://openalex.org/W2406101001,snowball_Hornborg_2001
https://openalex.org/W2407450045,S2_green_degrowth
https://openalex.org/W2409321536,snowball_Borup_2006
https://openalex.org/W2409717638,S1_econ_complexity
https://openalex.org/W2411041166,Q1b_tech_specific
https://openalex.org/W2411887133,S1_econ_complexity
https://openalex.org/W2416674396,Q1_tech_material
https://openalex.org/W2416674396,Q3_frameworks
https://openalex.org/W2416674396,snowball_Jorgenson_2012
https://openalex.org/W2417137410,S5_circular_policy
https://openalex.org/W2417750249,snowball_Schnaiberg_1980
https://openalex.org/W2421571241,S4_climate_movements
https://openalex.org/W2424195506,snowball_Borup_2006
https://openalex.org/W2428179272,snowball_Hornborg_2001
https://openalex.org/W2432099443,snowball_Hornborg_2001
https://openalex.org/W2436405769,snowball_Jorgenson_2012
https://openalex.org/W2436405769,snowball_Schnaiberg_1980
https://openalex.org/W2437756833,snowball_Mol_2000
https://openalex.org/W2460037126,snowball_York_2003
https://openalex.org/W2464033042,snowball_Borup_2006
https://openalex.org/W2464366492,snowball_Mol_2000
https://openalex.org/W2464366492,snowball_York_2003
https://openalex.org/W2465216607,S2_green_degrowth
https://openalex.org/W2468716954,S2_green_degrowth
https://openalex.org/W2468716954,S3_sociotech_imaginary
https://openalex.org/W2468716954,S5_circular_policy
https://openalex.org/W2469144556,snowball_Borup_2006
https://openalex.org/W2470981325,Q1b_tech_specific
https://openalex.org/W2471648147,S4_climate_movements
https://openalex.org/W2471846522,snowball_Mol_2000
https://openalex.org/W2471948464,Q2_displacement
https://openalex.org/W2472414167,snowball_Hornborg_2001
https://openalex.org/W2474494573,snowball_Hornborg_2001
https://openalex.org/W2475009926,S1_econ_complexity
https://openalex.org/W2475068370,snowball_Hornborg_2001
https://openalex.org/W2475993019,snowball_Hornborg_2001
https://openalex.org/W2476110738,snowball_Mol_2000
https://openalex.org/W2477717103,snowball_Hornborg_2001
https://openalex.org/W2479043778,snowball_Borup_2006
https://openalex.org/W2479401919,snowball_York_2003
https://openalex.org/W2479784535,snowball_Hornborg_2001
https://openalex.org/W2479898389,Q2_displacement
https://openalex.org/W2480136109,snowball_Mol_2000
https://openalex.org/W2482698670,snowball_York_2003
https://openalex.org/W2483855738,snowball_Hornborg_2001
https://openalex.org/W2484271127,snowball_Schnaiberg_1980
https://openalex.org/W2485217422,snowball_Hornborg_2001
https://openalex.org/W2487074041,S3_sociotech_imaginary
https://openalex.org/W2487226343,snowball_Schnaiberg_1980
https://openalex.org/W2489378031,snowball_York_2003
https://openalex.org/W2493118195,snowball_York_2003
https://openalex.org/W2494102450,snowball_Jorgenson_2012
https://openalex.org/W2494102450,snowball_Schnaiberg_1980
https://openalex.org/W2494201477,snowball_Hornborg_2001
https://openalex.org/W2494291749,snowball_York_2003
https://openalex.org/W2495673309,snowball_Hornborg_2001
https://openalex.org/W2497007015,snowball_Hornborg_2001
https://openalex.org/W2497761198,Q2_displacement
https://openalex.org/W2497910398,snowball_York_2003
https://openalex.org/W2498720985,snowball_York_2003
https://openalex.org/W2499750458,snowball_Schnaiberg_1980
https://openalex.org/W2500154032,S4_climate_movements
https://openalex.org/W2502001096,snowball_York_2003
https://openalex.org/W2502394913,snowball_York_2003
https://openalex.org/W2502773451,snowball_Hornborg_2001
https://openalex.org/W2504638593,snowball_Mol_2000
https://openalex.org/W2505219786,S4_climate_movements
https://openalex.org/W2507590465,Q2_displacement
https://openalex.org/W2512173100,S1_econ_complexity
https://openalex.org/W2512232203,snowball_Schnaiberg_1980
https://openalex.org/W2515063842,snowball_York_2003
https://openalex.org/W2515117542,snowball_York_2003
https://openalex.org/W2515824161,snowball_Borup_2006
https://openalex.org/W2516490851,S1_econ_complexity
https://openalex.org/W2516572514,snowball_Mol_2000
https://openalex.org/W2517396109,snowball_Hornborg_2001
https://openalex.org/W2517631865,snowball_York_2003
https://openalex.org/W2517771749,S1_econ_complexity
https://openalex.org/W2518090521,snowball_Schnaiberg_1980
https://openalex.org/W2518510133,Q1_tech_material
https://openalex.org/W2518951755,snowball_Borup_2006
https://openalex.org/W2519462609,S1_econ_complexity
https://openalex.org/W2521014799,Q2_displacement
https://openalex.org/W2521273680,S3_sociotech_imaginary
https://openalex.org/W2521782427,snowball_Mol_2000
https://openalex.org/W2522183154,snowball_Jorgenson_2012
https://openalex.org/W2522302414,S6_stirpat
https://openalex.org/W2522302414,snowball_Jorgenson_2012
https://openalex.org/W2523304678,snowball_Hornborg_2001
https://openalex.org/W2523488318,snowball_Hornborg_2001
https://openalex.org/W2523695809,S3_sociotech_imaginary
https://openalex.org/W2525750233,snowball_Schnaiberg_1980
https://openalex.org/W2525821132,S1_econ_complexity
https://openalex.org/W2525939143,snowball_York_2003
https://openalex.org/W2526464781,snowball_Schnaiberg_1980
https://openalex.org/W2527176584,snowball_York_2003
https://openalex.org/W2527435842,snowball_Jorgenson_2012
https://openalex.org/W2528571762,snowball_Jorgenson_2012
https://openalex.org/W2528655985,snowball_Borup_2006
https://openalex.org/W2528919822,snowball_Borup_2006
https://openalex.org/W2529037365,snowball_Borup_2006
https://openalex.org/W2530106058,Q1b_tech_specific
https://openalex.org/W2530637976,snowball_Borup_2006
https://openalex.org/W2531521956,S3_sociotech_imaginary
https://openalex.org/W2531703846,S1_econ_complexity
https://openalex.org/W2534220396,S4_climate_movements
https://openalex.org/W2535795149,snowball_Borup_2006
https://openalex.org/W2536894378,snowball_Jorgenson_2012
https://openalex.org/W2537674000,snowball_Mol_2000
https://openalex.org/W2537972263,S3_sociotech_imaginary
https://openalex.org/W2537972263,snowball_Borup_2006
https://openalex.org/W2539209430,S2_green_degrowth
https://openalex.org/W2539801067,snowball_Hornborg_2001
https://openalex.org/W2540334732,S3_sociotech_imaginary
https://openalex.org/W2542727241,S1_econ_complexity
https://openalex.org/W2544293211,snowball_Hornborg_2001
https://openalex.org/W2546040478,S1_econ_complexity
https://openalex.org/W2546076068,snowball_Jorgenson_2012
https://openalex.org/W2546076068,snowball_Mol_2000
https://openalex.org/W2546076068,snowball_York_2003
https://openalex.org/W2546519255,S3_sociotech_imaginary
https://openalex.org/W2546519255,S4_climate_movements
https://openalex.org/W2546725635,snowball_Mol_2000
https://openalex.org/W2547343163,S4_climate_movements
https://openalex.org/W2549830915,S1_econ_complexity
https://openalex.org/W2553825371,S1_econ_complexity
https://openalex.org/W2554778377,S1_econ_complexity
https://openalex.org/W2554778377,S3_sociotech_imaginary
https://openalex.org/W2554778377,S4_climate_movements
https://openalex.org/W2555438519,Q1b_tech_specific
https://openalex.org/W2557171271,S1_econ_complexity
https://openalex.org/W2557195567,snowball_Hornborg_2001
https://openalex.org/W2557746235,Q1b_tech_specific
https://openalex.org/W2558402566,snowball_Schnaiberg_1980
https://openalex.org/W2559805026,snowball_Jorgenson_2012
https://openalex.org/W2561002008,snowball_Borup_2006
https://openalex.org/W2561441082,Q2_displacement
https://openalex.org/W2561441082,snowball_Hornborg_2001
https://openalex.org/W2562324168,Q2_displacement
https://openalex.org/W2562324168,snowball_Hornborg_2001
https://openalex.org/W2562534834,S5_circular_policy
https://openalex.org/W2562562379,snowball_Jorgenson_2012
https://openalex.org/W2563276130,S1_econ_complexity
https://openalex.org/W2564367251,snowball_York_2003
https://openalex.org/W2564485785,snowball_Mol_2000
https://openalex.org/W2564688125,S1_econ_complexity
https://openalex.org/W2565496159,Q1_tech_material
https://openalex.org/W256631746,Q1_tech_material
https://openalex.org/W2566963209,snowball_Borup_2006
https://openalex.org/W2567268612,S1_econ_complexity
https://openalex.org/W2567643124,S1_econ_complexity
https://openalex.org/W2568713864,S1_econ_complexity
https://openalex.org/W2570004221,snowball_Jorgenson_2012
https://openalex.org/W2570004221,snowball_York_2003
https://openalex.org/W2572756882,Q1b_tech_specific
https://openalex.org/W2573048718,snowball_Hornborg_2001
https://openalex.org/W2577274285,snowball_Schnaiberg_1980
https://openalex.org/W2579323840,snowball_Borup_2006
https://openalex.org/W2579732001,snowball_Jorgenson_2012
https://openalex.org/W2581032812,S1_econ_complexity
https://openalex.org/W2581097476,S1_econ_complexity
https://openalex.org/W2581648439,Q1_tech_material
https://openalex.org/W2582613950,S1_econ_complexity
https://openalex.org/W2582613950,S2_green_degrowth
https://openalex.org/W2583546201,Q2_displacement
https://openalex.org/W2584957423,Q1b_tech_specific
https://openalex.org/W2585099235,S3_sociotech_imaginary
https://openalex.org/W2585150802,snowball_Jorgenson_2012
https://openalex.org/W2585577514,snowball_Borup_2006
https://openalex.org/W2586269836,Q1_tech_material
https://openalex.org/W2586269836,Q1b_tech_specific
https://openalex.org/W2586523431,snowball_Borup_2006
https://openalex.org/W2587442983,snowball_Borup_2006
https://openalex.org/W2587933483,snowball_Hornborg_2001
https://openalex.org/W2587933483,snowball_Jorgenson_2012
https://openalex.org/W2587933483,snowball_Schnaiberg_1980
https://openalex.org/W2587933483,snowball_York_2003
https://openalex.org/W2588410872,snowball_Jorgenson_2012
https://openalex.org/W2588410872,snowball_Schnaiberg_1980
https://openalex.org/W2588410872,snowball_York_2003
https://openalex.org/W2588563204,Q2_displacement
https://openalex.org/W2589699685,snowball_Hornborg_2001
https://openalex.org/W2589712200,Q3b_expectations
https://openalex.org/W2589712200,S3_sociotech_imaginary
https://openalex.org/W2589712200,snowball_Borup_2006
https://openalex.org/W2590119808,S2_green_degrowth
https://openalex.org/W2590549603,snowball_Schnaiberg_1980
https://openalex.org/W2590659601,snowball_Hornborg_2001
https://openalex.org/W2590698382,S1_econ_complexity
https://openalex.org/W2590760796,S1_econ_complexity
https://openalex.org/W2591222790,S4_climate_movements
https://openalex.org/W2591669187,snowball_Mol_2000
https://openalex.org/W2591669187,snowball_Schnaiberg_1980
https://openalex.org/W2591830599,snowball_Jorgenson_2012
https://openalex.org/W2591830599,snowball_Schnaiberg_1980
https://openalex.org/W2592356138,Q2_displacement
https://openalex.org/W2592356138,S1_econ_complexity
https://openalex.org/W2593519339,S1_econ_complexity
https://openalex.org/W2593558144,snowball_Mol_2000
https://openalex.org/W2593577295,S4_climate_movements
https://openalex.org/W259415033,snowball_York_2003
https://openalex.org/W2594514630,snowball_Mol_2000
https://openalex.org/W2595093736,S5_circular_policy
https://openalex.org/W2595262448,snowball_Hornborg_2001
https://openalex.org/W2596986553,Q1_tech_material
https://openalex.org/W2597303636,Q1_tech_material
https://openalex.org/W2598340704,Q3b_expectations
https://openalex.org/W2599987874,snowball_Mol_2000
https://openalex.org/W2599995029,snowball_Hornborg_2001
https://openalex.org/W2601653087,Q1_tech_material
https://openalex.org/W2601697486,Q2_displacement
https://openalex.org/W2601976332,snowball_Borup_2006
https://openalex.org/W2602396444,Q2_displacement
https://openalex.org/W2602511763,snowball_Mol_2000
https://openalex.org/W2602809109,snowball_Jorgenson_2012
https://openalex.org/W2603392448,snowball_Schnaiberg_1980
https://openalex.org/W2603419447,snowball_Jorgenson_2012
https://openalex.org/W2604147589,Q1_tech_material
https://openalex.org/W2604560350,S1_econ_complexity
https://openalex.org/W2604849961,snowball_Jorgenson_2012
https://openalex.org/W2605728354,snowball_Hornborg_2001
https://openalex.org/W2606031577,S4_climate_movements
https://openalex.org/W2606674341,snowball_Hornborg_2001
https://openalex.org/W2606900880,snowball_Borup_2006
https://openalex.org/W2607164469,S2_green_degrowth
https://openalex.org/W2607344080,S2_green_degrowth
https://openalex.org/W2607359118,S4_climate_movements
https://openalex.org/W2607629229,snowball_Jorgenson_2012
https://openalex.org/W2607629229,snowball_Schnaiberg_1980
https://openalex.org/W2607757716,snowball_Borup_2006
https://openalex.org/W2607761695,snowball_Mol_2000
https://openalex.org/W2607935378,snowball_Hornborg_2001
https://openalex.org/W2607960744,S6_stirpat
https://openalex.org/W2608923998,S2_green_degrowth
https://openalex.org/W2609840959,snowball_Mol_2000
https://openalex.org/W2609992825,S4_climate_movements
https://openalex.org/W2610364555,S6_stirpat
https://openalex.org/W2611498547,S1_econ_complexity
https://openalex.org/W2611817473,S2_green_degrowth
https://openalex.org/W2612235460,snowball_Borup_2006
https://openalex.org/W2612633463,S2_green_degrowth
https://openalex.org/W2612719327,Q1b_tech_specific
https://openalex.org/W2612747242,snowball_Borup_2006
https://openalex.org/W2613647112,S6_stirpat
https://openalex.org/W2614705128,Q1b_tech_specific
https://openalex.org/W2616221216,Q1b_tech_specific
https://openalex.org/W2616801105,snowball_Borup_2006
https://openalex.org/W2617960253,S5_circular_policy
https://openalex.org/W2618067250,Q2_displacement
https://openalex.org/W2618067250,snowball_Hornborg_2001
https://openalex.org/W2618067250,snowball_Jorgenson_2012
https://openalex.org/W2618852203,Q2_displacement
https://openalex.org/W26188744,Q2_displacement
https://openalex.org/W2619158487,S1_econ_complexity
https://openalex.org/W2619655581,S5_circular_policy
https://openalex.org/W2619814250,snowball_Mol_2000
https://openalex.org/W2620367759,snowball_Hornborg_2001
https://openalex.org/W2620413123,Q2_displacement
https://openalex.org/W2620480234,S4_climate_movements
https://openalex.org/W2620483946,snowball_Borup_2006
https://openalex.org/W2620495996,Q3b_expectations
https://openalex.org/W2620554679,snowball_Borup_2006
https://openalex.org/W2620652927,snowball_Borup_2006
https://openalex.org/W2621187651,Q1b_tech_specific
https://openalex.org/W2622502855,S3_sociotech_imaginary
https://openalex.org/W2623152824,snowball_Borup_2006
https://openalex.org/W2623994864,Q2_displacement
https://openalex.org/W2624091911,S3_sociotech_imaginary
https://openalex.org/W2624321076,S3_sociotech_imaginary
https://openalex.org/W2624459891,snowball_York_2003
https://openalex.org/W2625265814,Q1b_tech_specific
https://openalex.org/W2625542710,snowball_Jorgenson_2012
https://openalex.org/W2626369651,S4_climate_movements
https://openalex.org/W2663635534,Q2_displacement
https://openalex.org/W2664907000,Q1b_tech_specific
https://openalex.org/W2669385366,S3_sociotech_imaginary
https://openalex.org/W2670840378,snowball_York_2003
https://openalex.org/W2692821985,snowball_Hornborg_2001
https://openalex.org/W2695794836,Q1b_tech_specific
https://openalex.org/W2696589634,snowball_Borup_2006
https://openalex.org/W271461912,snowball_Mol_2000
https://openalex.org/W2721846799,S6_stirpat
https://openalex.org/W2724359878,snowball_York_2003
https://openalex.org/W2725016372,S6_stirpat
https://openalex.org/W2725718514,snowball_Schnaiberg_1980
https://openalex.org/W2726749319,S6_stirpat
https://openalex.org/W2726975821,snowball_Jorgenson_2012
https://openalex.org/W2727867159,snowball_Mol_2000
https://openalex.org/W2729268376,S1_econ_complexity
https://openalex.org/W2729268376,S5_circular_policy
https://openalex.org/W2730995737,snowball_Jorgenson_2012
https://openalex.org/W2731904261,Q2_displacement
https://openalex.org/W2732143709,snowball_Schnaiberg_1980
https://openalex.org/W2733734262,snowball_Mol_2000
https://openalex.org/W2734393371,snowball_Jorgenson_2012
https://openalex.org/W2734452337,Q1_tech_material
https://openalex.org/W2734468618,S1_econ_complexity
https://openalex.org/W2734629408,S6_stirpat
https://openalex.org/W2734938105,S6_stirpat
https://openalex.org/W2735485714,snowball_Jorgenson_2012
https://openalex.org/W2735634334,snowball_Schnaiberg_1980
https://openalex.org/W2735635571,S1_econ_complexity
https://openalex.org/W2735853518,S6_stirpat
https://openalex.org/W2735969906,snowball_Jorgenson_2012
https://openalex.org/W2736015519,S1_econ_complexity
https://openalex.org/W2736067584,Q1b_tech_specific
https://openalex.org/W2736295315,Q1_tech_material
https://openalex.org/W2736295315,Q3_frameworks
https://openalex.org/W2736295315,S6_stirpat
https://openalex.org/W2736295315,snowball_Jorgenson_2012
https://openalex.org/W2736295315,snowball_Mol_2000
https://openalex.org/W2736295315,snowball_Schnaiberg_1980
https://openalex.org/W2736582946,S2_green_degrowth
https://openalex.org/W2736844827,Q1b_tech_specific
https://openalex.org/W2738645699,snowball_York_2003
https://openalex.org/W2738862495,S1_econ_complexity
https://openalex.org/W2739556038,Q1b_tech_specific
https://openalex.org/W2739556580,snowball_Jorgenson_2012
https://openalex.org/W2741710022,S1_econ_complexity
https://openalex.org/W2741710022,S4_climate_movements
https://openalex.org/W2741835031,S4_climate_movements
https://openalex.org/W2742549319,snowball_Hornborg_2001
https://openalex.org/W2742626859,snowball_Mol_2000
https://openalex.org/W2742757814,snowball_Mol_2000
https://openalex.org/W2742769303,snowball_Borup_2006
https://openalex.org/W2742896146,snowball_Jorgenson_2012
https://openalex.org/W2742978797,snowball_Jorgenson_2012
https://openalex.org/W2743070697,Q1_tech_material
https://openalex.org/W2743115428,S2_green_degrowth
https://openalex.org/W2743178718,snowball_Hornborg_2001
https://openalex.org/W2743178718,snowball_Mol_2000
https://openalex.org/W2743381055,Q2_displacement
https://openalex.org/W2743381055,snowball_Jorgenson_2012
https://openalex.org/W2743458798,snowball_Jorgenson_2012
https://openalex.org/W2743458798,snowball_Mol_2000
https://openalex.org/W2743458798,snowball_York_2003
https://openalex.org/W2743592665,snowball_Hornborg_2001
https://openalex.org/W2743592665,snowball_Jorgenson_2012
https://openalex.org/W2744156129,snowball_Hornborg_2001
https://openalex.org/W2744308400,snowball_Jorgenson_2012
https://openalex.org/W2744308400,snowball_Schnaiberg_1980
https://openalex.org/W2744367743,S3_sociotech_imaginary
https://openalex.org/W2745249395,Q2_displacement
https://openalex.org/W2745249395,S6_stirpat
https://openalex.org/W2745249395,snowball_Hornborg_2001
https://openalex.org/W2746456622,Q3b_expectations
https://openalex.org/W2746519257,snowball_York_2003
https://openalex.org/W2747334613,S1_econ_complexity
https://openalex.org/W2748116247,Q1_tech_material
https://openalex.org/W2749710769,Q1_tech_material
https://openalex.org/W2750362201,Q2_displacement
https://openalex.org/W2751134272,snowball_Hornborg_2001
https://openalex.org/W2751704775,snowball_Borup_2006
https://openalex.org/W2751841665,snowball_Borup_2006
https://openalex.org/W2751941668,Q3b_expectations
https://openalex.org/W2752221423,S6_stirpat
https://openalex.org/W2752860389,S2_green_degrowth
https://openalex.org/W2752860389,S5_circular_policy
https://openalex.org/W2752932194,S2_green_degrowth
https://openalex.org/W2754514139,S4_climate_movements
https://openalex.org/W2754760419,snowball_Borup_2006
https://openalex.org/W2755057878,snowball_Borup_2006
https://openalex.org/W2755210471,S5_circular_policy
https://openalex.org/W2755630403,S4_climate_movements
https://openalex.org/W2756008540,S6_stirpat
https://openalex.org/W2756370004,snowball_Jorgenson_2012
https://openalex.org/W2756370004,snowball_York_2003
https://openalex.org/W2757088857,Q1b_tech_specific
https://openalex.org/W2758015834,snowball_York_2003
https://openalex.org/W2758134938,S6_stirpat
https://openalex.org/W2758135617,S2_green_degrowth
https://openalex.org/W2758174445,snowball_Jorgenson_2012
https://openalex.org/W2758174445,snowball_Schnaiberg_1980
https://openalex.org/W2758535167,Q2_displacement
https://openalex.org/W2758571161,snowball_York_2003
https://openalex.org/W2758823016,S3_sociotech_imaginary
https://openalex.org/W2758953665,Q2_displacement
https://openalex.org/W2758953665,S2_green_degrowth
https://openalex.org/W2758953665,S4_climate_movements
https://openalex.org/W2759382500,snowball_Hornborg_2001
https://openalex.org/W2759914397,S1_econ_complexity
https://openalex.org/W2760157135,S4_climate_movements
https://openalex.org/W2760228896,S2_green_degrowth
https://openalex.org/W2760670879,snowball_Hornborg_2001
https://openalex.org/W2761317243,snowball_Borup_2006
https://openalex.org/W2761509420,Q1b_tech_specific
https://openalex.org/W2761775458,S5_circular_policy
https://openalex.org/W2762788878,snowball_Mol_2000
https://openalex.org/W2763296742,snowball_Borup_2006
https://openalex.org/W2763307013,snowball_Hornborg_2001
https://openalex.org/W2763307013,snowball_York_2003
https://openalex.org/W2763556726,snowball_Borup_2006
https://openalex.org/W2765096669,snowball_Jorgenson_2012
https://openalex.org/W2765096669,snowball_Schnaiberg_1980
https://openalex.org/W2765238356,Q1b_tech_specific
https://openalex.org/W2765452421,Q3b_expectations
https://openalex.org/W2765452421,S3_sociotech_imaginary
https://openalex.org/W2765740226,snowball_Schnaiberg_1980
https://openalex.org/W2765835428,snowball_Borup_2006
https://openalex.org/W2766206584,snowball_Schnaiberg_1980
https://openalex.org/W2766784207,Q2_displacement
https://openalex.org/W2766805818,Q1b_tech_specific
https://openalex.org/W2767427960,snowball_York_2003
https://openalex.org/W2767448593,S3_sociotech_imaginary
https://openalex.org/W2767596061,S1_econ_complexity
https://openalex.org/W2767661140,Q1_tech_material
https://openalex.org/W2768273372,snowball_Borup_2006
https://openalex.org/W2768423442,snowball_Jorgenson_2012
https://openalex.org/W2769874491,S1_econ_complexity
https://openalex.org/W2769874491,snowball_Borup_2006
https://openalex.org/W2770080506,snowball_Mol_2000
https://openalex.org/W2770202386,snowball_York_2003
https://openalex.org/W2771357360,Q1_tech_material
https://openalex.org/W2771628933,Q2_displacement
https://openalex.org/W2772251281,snowball_Hornborg_2001
https://openalex.org/W2772565402,Q1_tech_material
https://openalex.org/W2772569564,snowball_Schnaiberg_1980
