citing_id,cited_id
https://openalex.org/W2058124055,https://openalex.org/W1975641572
https://openalex.org/W2058124055,https://openalex.org/W2130464127
https://openalex.org/W2058124055,https://openalex.org/W2131621631
https://openalex.org/W2058124055,https://openalex.org/W2243371407
https://openalex.org/W2058605117,https://openalex.org/W651598703
https://openalex.org/W2058605117,https://openalex.org/W1966605003
https://openalex.org/W2058605117,https://openalex.org/W1996610034
https://openalex.org/W2058605117,https://openalex.org/W2091709473
https://openalex.org/W2058666761,https://openalex.org/W1572762085
https://openalex.org/W2058666761,https://openalex.org/W2086062903
https://openalex.org/W2058666761,https://openalex.org/W2131621631
https://openalex.org/W2058666761,https://openalex.org/W2166671387
https://openalex.org/W2059344053,https://openalex.org/W1572762085
https://openalex.org/W2059527695,https://openalex.org/W1983784355
https://openalex.org/W2059527695,https://openalex.org/W1993152396
https://openalex.org/W2059527695,https://openalex.org/W2131621631
https://openalex.org/W2060240089,https://openalex.org/W1562678381
https://openalex.org/W2060240089,https://openalex.org/W1568830862
https://openalex.org/W2061046454,https://openalex.org/W651598703
https://openalex.org/W2061046454,https://openalex.org/W1572762085
https://openalex.org/W2061046454,https://openalex.org/W1919782393
https://openalex.org/W2061046454,https://openalex.org/W1968305520
https://openalex.org/W2061046454,https://openalex.org/W1968441806
https://openalex.org/W2061046454,https://openalex.org/W1983784355
https://openalex.org/W2061046454,https://openalex.org/W1990164247
https://openalex.org/W2061046454,https://openalex.org/W2000568622
https://openalex.org/W2061046454,https://openalex.org/W2020935901
https://openalex.org/W2061046454,https://openalex.org/W2034605730
https://openalex.org/W2061046454,https://openalex.org/W2037544095
https://openalex.org/W2061046454,https://openalex.org/W2040836015
https://openalex.org/W2061046454,https://openalex.org/W2056286657
https://openalex.org/W2061046454,https://openalex.org/W2066232092
https://openalex.org/W2061046454,https://openalex.org/W2069332984
https://openalex.org/W2061046454,https://openalex.org/W2076408225
https://openalex.org/W2061046454,https://openalex.org/W2081265676
https://openalex.org/W2061046454,https://openalex.org/W2089188580
https://openalex.org/W2061046454,https://openalex.org/W2091709473
https://openalex.org/W2061046454,https://openalex.org/W2094745203
https://openalex.org/W2061046454,https://openalex.org/W2096565435
https://openalex.org/W2061046454,https://openalex.org/W2107349476
https://openalex.org/W2061046454,https://openalex.org/W2112433673
https://openalex.org/W2061046454,https://openalex.org/W2115328246
https://openalex.org/W2061046454,https://openalex.org/W2119211517
https://openalex.org/W2061046454,https://openalex.org/W2123826585
https://openalex.org/W2061046454,https://openalex.org/W2131621631
https://openalex.org/W2061046454,https://openalex.org/W2133022495
https://openalex.org/W2061046454,https://openalex.org/W2133370741
https://openalex.org/W2061046454,https://openalex.org/W2142043891
https://openalex.org/W2061046454,https://openalex.org/W2152256466
https://openalex.org/W2061046454,https://openalex.org/W2160451922
https://openalex.org/W2061046454,https://openalex.org/W2160934709
https://openalex.org/W2061046454,https://openalex.org/W2163744998
https://openalex.org/W2061046454,https://openalex.org/W2166671387
https://openalex.org/W2061046454,https://openalex.org/W2169963362
https://openalex.org/W2061046454,https://openalex.org/W2170219305
https://openalex.org/W2061046454,https://openalex.org/W2182089091
https://openalex.org/W2061046454,https://openalex.org/W2184765626
https://openalex.org/W2061046454,https://openalex.org/W2243371407
https://openalex.org/W2061046454,https://openalex.org/W2271129245
https://openalex.org/W2061323907,https://openalex.org/W1964337509
https://openalex.org/W2061323907,https://openalex.org/W2059527695
https://openalex.org/W2061323907,https://openalex.org/W2131621631
https://openalex.org/W2062232620,https://openalex.org/W1572762085
https://openalex.org/W2062232620,https://openalex.org/W1993258255
https://openalex.org/W2062437570,https://openalex.org/W1481767750
https://openalex.org/W2062437570,https://openalex.org/W1562678381
https://openalex.org/W2062437570,https://openalex.org/W2138107144
https://openalex.org/W2062437570,https://openalex.org/W2145403478
https://openalex.org/W2062437570,https://openalex.org/W2153920784
https://openalex.org/W2062460723,https://openalex.org/W1504658872
https://openalex.org/W2062460723,https://openalex.org/W1572762085
https://openalex.org/W2062460723,https://openalex.org/W2015881328
https://openalex.org/W2062460723,https://openalex.org/W2029857914
https://openalex.org/W2062460723,https://openalex.org/W2056286657
https://openalex.org/W2062460723,https://openalex.org/W2057810683
https://openalex.org/W2062460723,https://openalex.org/W2068618987
https://openalex.org/W2062460723,https://openalex.org/W2086670968
https://openalex.org/W2062460723,https://openalex.org/W2131621631
https://openalex.org/W2062460723,https://openalex.org/W2147625908
https://openalex.org/W2062460723,https://openalex.org/W2184765626
https://openalex.org/W2062511876,https://openalex.org/W2105279416
https://openalex.org/W2064148456,https://openalex.org/W1562678381
https://openalex.org/W2064148456,https://openalex.org/W1975641572
https://openalex.org/W2064148456,https://openalex.org/W1976255974
https://openalex.org/W2064148456,https://openalex.org/W2091375850
https://openalex.org/W2064148456,https://openalex.org/W2131621631
https://openalex.org/W2064148456,https://openalex.org/W2166039504
https://openalex.org/W2064704557,https://openalex.org/W1504658872
https://openalex.org/W2064704557,https://openalex.org/W2094745203
https://openalex.org/W2066080917,https://openalex.org/W2062511876
https://openalex.org/W2066232092,https://openalex.org/W1572762085
https://openalex.org/W2066232092,https://openalex.org/W2002625442
https://openalex.org/W2066232092,https://openalex.org/W2020935901
https://openalex.org/W2066232092,https://openalex.org/W2061046454
https://openalex.org/W2066232092,https://openalex.org/W2086062903
https://openalex.org/W2066232092,https://openalex.org/W2089188580
https://openalex.org/W2066232092,https://openalex.org/W2115328246
https://openalex.org/W2066232092,https://openalex.org/W2133022495
https://openalex.org/W2066232092,https://openalex.org/W2166671387
https://openalex.org/W2066232092,https://openalex.org/W2279795386
https://openalex.org/W2066341033,https://openalex.org/W1562678381
https://openalex.org/W2066341033,https://openalex.org/W1572762085
https://openalex.org/W2066341033,https://openalex.org/W1964337509
https://openalex.org/W2066341033,https://openalex.org/W1983784355
https://openalex.org/W2066341033,https://openalex.org/W2071762763
https://openalex.org/W2066341033,https://openalex.org/W2086062903
https://openalex.org/W2066341033,https://openalex.org/W2107349476
https://openalex.org/W2066341033,https://openalex.org/W2131621631
https://openalex.org/W2066341033,https://openalex.org/W2138107144
https://openalex.org/W2066341033,https://openalex.org/W2156250533
https://openalex.org/W2066341033,https://openalex.org/W2243371407
https://openalex.org/W2066349663,https://openalex.org/W1562678381
https://openalex.org/W2066349663,https://openalex.org/W2045743001
https://openalex.org/W2066349663,https://openalex.org/W4210970757
https://openalex.org/W2066578095,https://openalex.org/W1504658872
https://openalex.org/W2066578095,https://openalex.org/W2001673222
https://openalex.org/W2066578095,https://openalex.org/W2064704557
https://openalex.org/W2066578095,https://openalex.org/W2087319732
https://openalex.org/W2066578095,https://openalex.org/W2108276321
https://openalex.org/W2066578095,https://openalex.org/W2140726154
https://openalex.org/W2066578095,https://openalex.org/W2147625908
https://openalex.org/W2066578095,https://openalex.org/W2182654917
https://openalex.org/W2067298595,https://openalex.org/W1562678381
https://openalex.org/W2067298595,https://openalex.org/W1983784355
https://openalex.org/W2067298595,https://openalex.org/W2071762763
https://openalex.org/W2067298595,https://openalex.org/W2131554966
https://openalex.org/W2067905463,https://openalex.org/W1572762085
https://openalex.org/W2067945281,https://openalex.org/W2049941951
https://openalex.org/W2068055675,https://openalex.org/W2059527695
https://openalex.org/W2068055675,https://openalex.org/W2131621631
https://openalex.org/W2068520849,https://openalex.org/W1560509817
https://openalex.org/W2068520849,https://openalex.org/W1562678381
https://openalex.org/W2068520849,https://openalex.org/W2166039504
https://openalex.org/W2068618987,https://openalex.org/W1562678381
https://openalex.org/W2068618987,https://openalex.org/W1964337509
https://openalex.org/W2068618987,https://openalex.org/W1983784355
https://openalex.org/W2068618987,https://openalex.org/W1991460461
https://openalex.org/W2068618987,https://openalex.org/W2049238166
https://openalex.org/W2068618987,https://openalex.org/W2071762763
https://openalex.org/W2068618987,https://openalex.org/W2107251666
https://openalex.org/W2068618987,https://openalex.org/W2131621631
https://openalex.org/W2068618987,https://openalex.org/W2169701480
https://openalex.org/W2068618987,https://openalex.org/W4241722896
https://openalex.org/W2069274378,https://openalex.org/W1489802847
https://openalex.org/W2069274378,https://openalex.org/W1562678381
https://openalex.org/W2069274378,https://openalex.org/W2131621631
https://openalex.org/W2069332984,https://openalex.org/W1919782393
https://openalex.org/W2069332984,https://openalex.org/W1968305520
https://openalex.org/W2069332984,https://openalex.org/W2020935901
https://openalex.org/W2069332984,https://openalex.org/W2119211517
https://openalex.org/W2069332984,https://openalex.org/W2123826585
https://openalex.org/W2069332984,https://openalex.org/W2131621631
https://openalex.org/W2069332984,https://openalex.org/W2152256466
https://openalex.org/W2069332984,https://openalex.org/W2160451922
https://openalex.org/W2069332984,https://openalex.org/W2166671387
https://openalex.org/W2069332984,https://openalex.org/W2170219305
https://openalex.org/W2069332984,https://openalex.org/W2182089091
https://openalex.org/W2069885397,https://openalex.org/W1562678381
https://openalex.org/W2069885397,https://openalex.org/W1976128508
https://openalex.org/W2070001707,https://openalex.org/W2049941951
https://openalex.org/W2070128566,https://openalex.org/W1572762085
https://openalex.org/W2070128566,https://openalex.org/W2002965195
https://openalex.org/W2070128566,https://openalex.org/W2059344053
https://openalex.org/W2071419957,https://openalex.org/W2049941951
https://openalex.org/W2071762763,https://openalex.org/W1562678381
https://openalex.org/W2071762763,https://openalex.org/W1983784355
https://openalex.org/W2071762763,https://openalex.org/W2005525239
https://openalex.org/W2071762763,https://openalex.org/W2045488269
https://openalex.org/W2071762763,https://openalex.org/W2080534773
https://openalex.org/W2071762763,https://openalex.org/W2243371407
https://openalex.org/W2073447941,https://openalex.org/W1562678381
https://openalex.org/W2073447941,https://openalex.org/W2131554966
https://openalex.org/W2073447941,https://openalex.org/W2147577571
https://openalex.org/W2073447941,https://openalex.org/W2166039504
https://openalex.org/W2073447941,https://openalex.org/W2243371407
https://openalex.org/W2073557740,https://openalex.org/W1562678381
https://openalex.org/W2073557740,https://openalex.org/W1983784355
https://openalex.org/W2073557740,https://openalex.org/W2071762763
https://openalex.org/W2073557740,https://openalex.org/W2133370741
https://openalex.org/W2073716048,https://openalex.org/W1504658872
https://openalex.org/W2073716048,https://openalex.org/W1968441806
https://openalex.org/W2073716048,https://openalex.org/W2091748877
https://openalex.org/W2073716048,https://openalex.org/W2140726154
https://openalex.org/W2073716048,https://openalex.org/W2142043891
https://openalex.org/W2073716048,https://openalex.org/W2147625908
https://openalex.org/W2073716048,https://openalex.org/W2182654917
https://openalex.org/W2074062151,https://openalex.org/W2024566649
https://openalex.org/W2074062151,https://openalex.org/W2081716849
https://openalex.org/W2074062151,https://openalex.org/W2131621631
https://openalex.org/W2074062151,https://openalex.org/W2160934709
https://openalex.org/W2074062151,https://openalex.org/W2911958848
https://openalex.org/W2074202951,https://openalex.org/W1990294463
https://openalex.org/W2074202951,https://openalex.org/W2009040832
https://openalex.org/W2074202951,https://openalex.org/W2049941951
https://openalex.org/W2074202951,https://openalex.org/W2169825591
https://openalex.org/W2075022741,https://openalex.org/W1572762085
https://openalex.org/W2075022741,https://openalex.org/W2121548641
https://openalex.org/W2075997322,https://openalex.org/W651598703
https://openalex.org/W2075997322,https://openalex.org/W2119211517
https://openalex.org/W2075997322,https://openalex.org/W2166671387
https://openalex.org/W2075997322,https://openalex.org/W2182089091
https://openalex.org/W2076296382,https://openalex.org/W1572762085
https://openalex.org/W2076408225,https://openalex.org/W1572762085
https://openalex.org/W2076408225,https://openalex.org/W2022824356
https://openalex.org/W2076408225,https://openalex.org/W2243371407
https://openalex.org/W2076698736,https://openalex.org/W1572762085
https://openalex.org/W2076698736,https://openalex.org/W1979780488
https://openalex.org/W2076698736,https://openalex.org/W2045488269
https://openalex.org/W2077344172,https://openalex.org/W2059527695
https://openalex.org/W2077348382,https://openalex.org/W1562678381
https://openalex.org/W2077348382,https://openalex.org/W4241722896
https://openalex.org/W2078656413,https://openalex.org/W2049941951
https://openalex.org/W2079036862,https://openalex.org/W2048273909
https://openalex.org/W2079036862,https://openalex.org/W2130464127
https://openalex.org/W2079036862,https://openalex.org/W2131621631
https://openalex.org/W2079247362,https://openalex.org/W1572762085
https://openalex.org/W2079247362,https://openalex.org/W1990164247
https://openalex.org/W2079247362,https://openalex.org/W1993258255
https://openalex.org/W2079247362,https://openalex.org/W2080534773
https://openalex.org/W2080351687,https://openalex.org/W1504658872
https://openalex.org/W2080351687,https://openalex.org/W1895451490
https://openalex.org/W2080351687,https://openalex.org/W1996223957
https://openalex.org/W2080351687,https://openalex.org/W2037088854
https://openalex.org/W2080351687,https://openalex.org/W2037544095
https://openalex.org/W2080351687,https://openalex.org/W2064704557
https://openalex.org/W2080351687,https://openalex.org/W2066578095
https://openalex.org/W2080351687,https://openalex.org/W2108276321
https://openalex.org/W2080351687,https://openalex.org/W2151785299
https://openalex.org/W2080458794,https://openalex.org/W1572762085
https://openalex.org/W2080458794,https://openalex.org/W2000568622
https://openalex.org/W2080458794,https://openalex.org/W2020935901
https://openalex.org/W2080458794,https://openalex.org/W2091709473
https://openalex.org/W2080458794,https://openalex.org/W2108057681
https://openalex.org/W2080458794,https://openalex.org/W2117995482
https://openalex.org/W2080534773,https://openalex.org/W1532569068
https://openalex.org/W2080534773,https://openalex.org/W1572762085
https://openalex.org/W2080534773,https://openalex.org/W1921646761
https://openalex.org/W2080534773,https://openalex.org/W1966458983
https://openalex.org/W2080534773,https://openalex.org/W1983784355
https://openalex.org/W2080534773,https://openalex.org/W1993258255
https://openalex.org/W2080534773,https://openalex.org/W2023718276
https://openalex.org/W2080534773,https://openalex.org/W2045488269
https://openalex.org/W2080534773,https://openalex.org/W2054415313
https://openalex.org/W2080534773,https://openalex.org/W2076698736
https://openalex.org/W2080534773,https://openalex.org/W2121548641
https://openalex.org/W2080534773,https://openalex.org/W2151931317
https://openalex.org/W2080534773,https://openalex.org/W2159893857
https://openalex.org/W2081173485,https://openalex.org/W651598703
https://openalex.org/W2081192455,https://openalex.org/W1572762085
https://openalex.org/W2081265676,https://openalex.org/W1572762085
https://openalex.org/W2081265676,https://openalex.org/W2040836015
https://openalex.org/W2081421160,https://openalex.org/W1562678381
https://openalex.org/W2081716849,https://openalex.org/W2068618987
https://openalex.org/W2081716849,https://openalex.org/W2071762763
https://openalex.org/W2081716849,https://openalex.org/W2131554966
https://openalex.org/W2081716849,https://openalex.org/W2131621631
https://openalex.org/W2081716849,https://openalex.org/W2333552092
https://openalex.org/W2081716849,https://openalex.org/W4237480219
https://openalex.org/W2082308838,https://openalex.org/W2049941951
https://openalex.org/W2082453834,https://openalex.org/W651598703
https://openalex.org/W2082453834,https://openalex.org/W2048293151
https://openalex.org/W2083494441,https://openalex.org/W1572762085
https://openalex.org/W2083494441,https://openalex.org/W2015881328
https://openalex.org/W2083494441,https://openalex.org/W2045488269
https://openalex.org/W2084161521,https://openalex.org/W651789308
https://openalex.org/W2084161521,https://openalex.org/W1562678381
https://openalex.org/W2084161521,https://openalex.org/W1575950587
https://openalex.org/W2084161521,https://openalex.org/W2071762763
https://openalex.org/W2084161521,https://openalex.org/W2183643173
https://openalex.org/W2085499554,https://openalex.org/W1572762085
https://openalex.org/W2085814276,https://openalex.org/W1562678381
https://openalex.org/W2085814276,https://openalex.org/W2071762763
https://openalex.org/W2085814276,https://openalex.org/W2133370741
https://openalex.org/W2085814276,https://openalex.org/W2166039504
https://openalex.org/W2085946777,https://openalex.org/W1983784355
https://openalex.org/W2085946777,https://openalex.org/W2000568622
https://openalex.org/W2085946777,https://openalex.org/W2068618987
https://openalex.org/W2085946777,https://openalex.org/W2081716849
https://openalex.org/W2085946777,https://openalex.org/W2131621631
https://openalex.org/W2085946777,https://openalex.org/W4237480219
https://openalex.org/W2086062903,https://openalex.org/W1572762085
https://openalex.org/W2086062903,https://openalex.org/W1983784355
https://openalex.org/W2086062903,https://openalex.org/W2040342446
https://openalex.org/W2086062903,https://openalex.org/W2131621631
https://openalex.org/W2086670968,https://openalex.org/W1562678381
https://openalex.org/W2086670968,https://openalex.org/W1572762085
https://openalex.org/W2086670968,https://openalex.org/W2133370741
https://openalex.org/W2086798012,https://openalex.org/W1572762085
https://openalex.org/W2086798012,https://openalex.org/W1921646761
https://openalex.org/W2086798012,https://openalex.org/W2015881328
https://openalex.org/W2086798012,https://openalex.org/W2121548641
https://openalex.org/W2086798012,https://openalex.org/W2329350920
https://openalex.org/W2086977164,https://openalex.org/W1504658872
https://openalex.org/W2086977164,https://openalex.org/W2057810683
https://openalex.org/W2086977164,https://openalex.org/W4237480219
https://openalex.org/W2087319732,https://openalex.org/W1504658872
https://openalex.org/W2087319732,https://openalex.org/W2001673222
https://openalex.org/W2087319732,https://openalex.org/W2020935901
https://openalex.org/W2087319732,https://openalex.org/W2061046454
https://openalex.org/W2087319732,https://openalex.org/W2094745203
https://openalex.org/W2087319732,https://openalex.org/W2140726154
https://openalex.org/W2087319732,https://openalex.org/W2147625908
https://openalex.org/W2087319732,https://openalex.org/W2182654917
https://openalex.org/W2087353257,https://openalex.org/W1562678381
https://openalex.org/W2087353257,https://openalex.org/W2068618987
https://openalex.org/W2087353257,https://openalex.org/W2081716849
https://openalex.org/W2087385946,https://openalex.org/W651598703
https://openalex.org/W2087385946,https://openalex.org/W2182089091
https://openalex.org/W2087574958,https://openalex.org/W2028228820
https://openalex.org/W2087574958,https://openalex.org/W2049941951
https://openalex.org/W2087574958,https://openalex.org/W2132021057
https://openalex.org/W2087574958,https://openalex.org/W2140463603
https://openalex.org/W2087666047,https://openalex.org/W1994950990
https://openalex.org/W2087666047,https://openalex.org/W2071762763
https://openalex.org/W2087666047,https://openalex.org/W2131621631
https://openalex.org/W2087666047,https://openalex.org/W2133370741
https://openalex.org/W2087666047,https://openalex.org/W2160934709
https://openalex.org/W2087666047,https://openalex.org/W2163744998
https://openalex.org/W2087666047,https://openalex.org/W2166039504
https://openalex.org/W2088170836,https://openalex.org/W1562678381
https://openalex.org/W2089110760,https://openalex.org/W2049941951
https://openalex.org/W2089188580,https://openalex.org/W1572762085
https://openalex.org/W2089188580,https://openalex.org/W2000568622
https://openalex.org/W2089188580,https://openalex.org/W2040836015
https://openalex.org/W2089188580,https://openalex.org/W2061046454
https://openalex.org/W2089188580,https://openalex.org/W2066232092
https://openalex.org/W2089188580,https://openalex.org/W2081265676
https://openalex.org/W2089188580,https://openalex.org/W2094745203
https://openalex.org/W2089188580,https://openalex.org/W2133022495
https://openalex.org/W2089188580,https://openalex.org/W2152256466
https://openalex.org/W2089188580,https://openalex.org/W2160451922
https://openalex.org/W2089188580,https://openalex.org/W2166671387
https://openalex.org/W2089188580,https://openalex.org/W2182089091
https://openalex.org/W2089784174,https://openalex.org/W2026556753
https://openalex.org/W2089784174,https://openalex.org/W2049941951
https://openalex.org/W2089866963,https://openalex.org/W1562678381
https://openalex.org/W2089866963,https://openalex.org/W2071762763
https://openalex.org/W2090122872,https://openalex.org/W2071762763
https://openalex.org/W2090122872,https://openalex.org/W2131621631
https://openalex.org/W2090948358,https://openalex.org/W2074202951
https://openalex.org/W2090948358,https://openalex.org/W2140463603
https://openalex.org/W2091003194,https://openalex.org/W1562678381
https://openalex.org/W2091003194,https://openalex.org/W2107251666
https://openalex.org/W2091003194,https://openalex.org/W4241722896
https://openalex.org/W2091375850,https://openalex.org/W1562678381
https://openalex.org/W2091375850,https://openalex.org/W1976255974
https://openalex.org/W2091375850,https://openalex.org/W2166039504
https://openalex.org/W2091709473,https://openalex.org/W651598703
https://openalex.org/W2091748877,https://openalex.org/W651598703
https://openalex.org/W2091748877,https://openalex.org/W1968305520
https://openalex.org/W2091748877,https://openalex.org/W1968441806
https://openalex.org/W2091748877,https://openalex.org/W1990164247
https://openalex.org/W2091748877,https://openalex.org/W2000568622
https://openalex.org/W2091748877,https://openalex.org/W2020935901
https://openalex.org/W2091748877,https://openalex.org/W2069332984
https://openalex.org/W2091748877,https://openalex.org/W2091709473
https://openalex.org/W2091748877,https://openalex.org/W2094745203
https://openalex.org/W2091748877,https://openalex.org/W2119211517
https://openalex.org/W2091748877,https://openalex.org/W2123826585
https://openalex.org/W2091748877,https://openalex.org/W2133022495
https://openalex.org/W2091748877,https://openalex.org/W2142043891
https://openalex.org/W2091748877,https://openalex.org/W2152256466
https://openalex.org/W2091748877,https://openalex.org/W2160451922
https://openalex.org/W2091748877,https://openalex.org/W2166671387
https://openalex.org/W2091748877,https://openalex.org/W2170219305
https://openalex.org/W2092274884,https://openalex.org/W1562678381
https://openalex.org/W2092274884,https://openalex.org/W2014649769
https://openalex.org/W2092274884,https://openalex.org/W2020743501
https://openalex.org/W2092274884,https://openalex.org/W2081716849
https://openalex.org/W2092337475,https://openalex.org/W1572762085
https://openalex.org/W2092337475,https://openalex.org/W1983784355
https://openalex.org/W2092337475,https://openalex.org/W2015881328
https://openalex.org/W2092337475,https://openalex.org/W2075022741
https://openalex.org/W2092414296,https://openalex.org/W1572762085
https://openalex.org/W2092414296,https://openalex.org/W4300667344
https://openalex.org/W2092783574,https://openalex.org/W1572762085
https://openalex.org/W2092783574,https://openalex.org/W2035353157
https://openalex.org/W2092783574,https://openalex.org/W2109933771
https://openalex.org/W2092783574,https://openalex.org/W2243371407
https://openalex.org/W2093146770,https://openalex.org/W2026114350
https://openalex.org/W2093146770,https://openalex.org/W2044354924
https://openalex.org/W2093146770,https://openalex.org/W2049941951
https://openalex.org/W2093146770,https://openalex.org/W2050325244
https://openalex.org/W2093146770,https://openalex.org/W2089110760
https://openalex.org/W2093146770,https://openalex.org/W2105373807
https://openalex.org/W2093146770,https://openalex.org/W2144504431
https://openalex.org/W2093146770,https://openalex.org/W2154289493
https://openalex.org/W2093146770,https://openalex.org/W2160076620
https://openalex.org/W2094041443,https://openalex.org/W2131621631
https://openalex.org/W2094393657,https://openalex.org/W2103238592
https://openalex.org/W2094393657,https://openalex.org/W2131621631
https://openalex.org/W2094393657,https://openalex.org/W2166039504
https://openalex.org/W2094393657,https://openalex.org/W2243371407
https://openalex.org/W2094471183,https://openalex.org/W2131621631
https://openalex.org/W2094737131,https://openalex.org/W1562678381
https://openalex.org/W2094737131,https://openalex.org/W1996900403
https://openalex.org/W2094745203,https://openalex.org/W1572762085
https://openalex.org/W2094745203,https://openalex.org/W1919782393
https://openalex.org/W2094745203,https://openalex.org/W1983784355
https://openalex.org/W2094745203,https://openalex.org/W1990164247
https://openalex.org/W2094745203,https://openalex.org/W1993258255
https://openalex.org/W2094745203,https://openalex.org/W2000568622
https://openalex.org/W2094745203,https://openalex.org/W2020935901
https://openalex.org/W2094745203,https://openalex.org/W2040342446
https://openalex.org/W2094745203,https://openalex.org/W2040836015
https://openalex.org/W2094745203,https://openalex.org/W2056286657
https://openalex.org/W2094745203,https://openalex.org/W2079247362
https://openalex.org/W2094745203,https://openalex.org/W2081265676
https://openalex.org/W2094745203,https://openalex.org/W2086062903
https://openalex.org/W2094745203,https://openalex.org/W2131621631
https://openalex.org/W2094745203,https://openalex.org/W2133022495
https://openalex.org/W2094745203,https://openalex.org/W2152256466
https://openalex.org/W2094745203,https://openalex.org/W2163307695
https://openalex.org/W2094745203,https://openalex.org/W2170219305
https://openalex.org/W2094817382,https://openalex.org/W1504658872
https://openalex.org/W2094817382,https://openalex.org/W2040342446
https://openalex.org/W2094817382,https://openalex.org/W2064704557
https://openalex.org/W2094817382,https://openalex.org/W2108276321
https://openalex.org/W2094817382,https://openalex.org/W2184765626
https://openalex.org/W2095631174,https://openalex.org/W2131621631
https://openalex.org/W2095651791,https://openalex.org/W1572762085
https://openalex.org/W2095651791,https://openalex.org/W2024835575
https://openalex.org/W2095651791,https://openalex.org/W2062232620
https://openalex.org/W2095651791,https://openalex.org/W2096565435
https://openalex.org/W2096125712,https://openalex.org/W1572762085
https://openalex.org/W2096277470,https://openalex.org/W2049941951
https://openalex.org/W2096277470,https://openalex.org/W2093146770
https://openalex.org/W2096277470,https://openalex.org/W2101629541
https://openalex.org/W2096277470,https://openalex.org/W2160076620
https://openalex.org/W2096565435,https://openalex.org/W1572762085
https://openalex.org/W2096565435,https://openalex.org/W1983784355
https://openalex.org/W2096565435,https://openalex.org/W2059344053
https://openalex.org/W2096565435,https://openalex.org/W2131554966
https://openalex.org/W2096565435,https://openalex.org/W2131621631
https://openalex.org/W2096565435,https://openalex.org/W2243371407
https://openalex.org/W2097960713,https://openalex.org/W651598703
https://openalex.org/W2097960713,https://openalex.org/W1966605003
https://openalex.org/W2097960713,https://openalex.org/W1976854836
https://openalex.org/W2097960713,https://openalex.org/W1990164247
https://openalex.org/W2097960713,https://openalex.org/W1998832896
https://openalex.org/W2097960713,https://openalex.org/W2000568622
https://openalex.org/W2097960713,https://openalex.org/W2081265676
https://openalex.org/W2097960713,https://openalex.org/W2095651791
https://openalex.org/W2097960713,https://openalex.org/W2096565435
https://openalex.org/W2097960713,https://openalex.org/W2184765626
https://openalex.org/W2098011161,https://openalex.org/W2026114350
https://openalex.org/W2098011161,https://openalex.org/W2049941951
https://openalex.org/W2098011161,https://openalex.org/W2059527695
https://openalex.org/W2098011161,https://openalex.org/W2117938339
https://openalex.org/W2098685464,https://openalex.org/W2049941951
https://openalex.org/W2099548885,https://openalex.org/W1562678381
https://openalex.org/W2099548885,https://openalex.org/W2073557740
https://openalex.org/W2099548885,https://openalex.org/W2133370741
https://openalex.org/W2099913992,https://openalex.org/W1562678381
https://openalex.org/W2099913992,https://openalex.org/W2020743501
https://openalex.org/W2099913992,https://openalex.org/W2081716849
https://openalex.org/W2099913992,https://openalex.org/W2131621631
https://openalex.org/W2100967449,https://openalex.org/W2049941951
https://openalex.org/W2100967449,https://openalex.org/W2057333904
https://openalex.org/W2100967449,https://openalex.org/W2104256946
https://openalex.org/W2101163787,https://openalex.org/W1562678381
https://openalex.org/W2101163787,https://openalex.org/W2020743501
https://openalex.org/W2101589578,https://openalex.org/W2049941951
https://openalex.org/W2101589578,https://openalex.org/W2128331441
https://openalex.org/W2101629541,https://openalex.org/W2026114350
https://openalex.org/W2101629541,https://openalex.org/W2039906968
https://openalex.org/W2101629541,https://openalex.org/W2049941951
https://openalex.org/W2101629541,https://openalex.org/W2144504431
https://openalex.org/W2101896833,https://openalex.org/W1572762085
https://openalex.org/W2101896833,https://openalex.org/W1983784355
https://openalex.org/W2101896833,https://openalex.org/W1993258255
https://openalex.org/W2101896833,https://openalex.org/W2056286657
https://openalex.org/W2101896833,https://openalex.org/W2107349476
https://openalex.org/W2102154456,https://openalex.org/W2096565435
https://openalex.org/W2102154456,https://openalex.org/W2131621631
https://openalex.org/W2102154456,https://openalex.org/W2160934709
https://openalex.org/W2103134620,https://openalex.org/W1562678381
https://openalex.org/W2103134620,https://openalex.org/W1978091839
https://openalex.org/W2103134620,https://openalex.org/W2005525239
https://openalex.org/W2103134620,https://openalex.org/W2019937705
https://openalex.org/W2103134620,https://openalex.org/W2071762763
https://openalex.org/W2103134620,https://openalex.org/W2112433673
https://openalex.org/W2103134620,https://openalex.org/W2182089091
https://openalex.org/W2103232546,https://openalex.org/W1963985712
https://openalex.org/W2103232546,https://openalex.org/W2126350751
https://openalex.org/W2103238592,https://openalex.org/W1562678381
https://openalex.org/W2103238592,https://openalex.org/W2068618987
https://openalex.org/W2103238592,https://openalex.org/W2071762763
https://openalex.org/W2103238592,https://openalex.org/W2073557740
https://openalex.org/W2103238592,https://openalex.org/W2160934709
https://openalex.org/W2103269099,https://openalex.org/W1562678381
https://openalex.org/W2103269099,https://openalex.org/W1568830862
https://openalex.org/W2103269099,https://openalex.org/W2973440022
https://openalex.org/W2104042383,https://openalex.org/W2086062903
https://openalex.org/W2104042383,https://openalex.org/W2131554966
https://openalex.org/W2104042383,https://openalex.org/W2131621631
https://openalex.org/W2104042383,https://openalex.org/W2148645770
https://openalex.org/W2104256946,https://openalex.org/W2049941951
https://openalex.org/W2104292003,https://openalex.org/W2049941951
https://openalex.org/W2105279416,https://openalex.org/W1572762085
